Time Temperature HeartRate SkinConductivity EpisodeCount AlgorithmPrediction ActualEpisode ActualStatus
00:07:59 28.90 76.00 1096.17 0 NO NO Normal
00:08:00 28.86 75.00 1101.12 0 NO NO Normal
00:08:01 28.93 75.00 1100.64 0 NO NO Normal
00:08:02 28.83 75.00 1104.57 0 NO NO Normal
00:08:03 28.83 75.00 1098.71 0 NO NO Normal
00:08:04 28.99 76.00 1101.87 0 NO NO Normal
00:08:05 28.99 75.00 1098.83 0 NO NO Normal
00:08:06 28.94 75.00 1097.80 0 NO NO Normal
00:08:07 28.93 76.00 1097.48 0 NO NO Normal
00:08:08 28.91 76.00 1101.59 0 NO NO Normal
00:08:09 28.84 75.00 1097.44 0 NO NO Normal
00:08:10 28.88 74.00 1100.16 0 NO NO Normal
00:08:11 28.86 74.00 1103.04 0 NO NO Normal
00:08:12 28.98 74.00 1098.18 0 NO NO Normal
00:08:13 28.81 74.00 1097.97 0 NO NO Normal
00:08:14 29.00 76.00 1101.73 0 NO NO Normal
00:08:15 28.99 76.00 1100.71 0 NO NO Normal
00:08:16 29.00 74.00 1104.46 0 NO NO Normal
00:08:17 28.91 74.00 1102.27 0 NO NO Normal
00:08:18 28.96 76.00 1097.43 0 NO NO Normal
00:08:19 28.86 75.00 1095.31 0 NO NO Normal
00:08:20 28.98 76.00 1096.67 0 NO NO Normal
00:08:21 28.86 75.00 1100.58 0 NO NO Normal
00:08:22 28.92 75.00 1095.21 0 NO NO Normal
00:08:23 28.93 74.00 1098.46 0 NO NO Normal
00:08:24 28.93 75.00 1103.02 0 NO NO Normal
00:08:25 28.90 75.00 1102.45 0 NO NO Normal
00:08:26 28.82 75.00 1096.34 0 NO NO Normal
00:08:27 28.97 75.00 1096.46 0 NO NO Normal
00:08:28 28.87 74.00 1097.49 0 NO NO Normal
00:08:29 28.88 74.00 1102.60 0 NO NO Normal
00:08:30 28.96 75.00 1101.29 0 NO NO Normal
00:08:31 28.88 75.00 1097.65 0 NO NO Normal
00:08:32 28.95 75.00 1104.32 0 NO NO Normal
00:08:33 28.86 74.00 1103.81 0 NO NO Normal
00:08:34 29.00 75.00 1103.06 0 NO NO Normal
00:08:35 28.96 74.00 1101.50 0 NO NO Normal
00:08:36 28.99 74.00 1097.14 0 NO NO Normal
00:08:37 28.83 74.00 1104.64 0 NO NO Normal
00:08:38 28.97 75.00 1099.09 0 NO NO Normal
00:08:39 28.95 75.00 1104.94 0 NO NO Normal
00:08:40 28.81 75.00 1096.36 0 NO NO Normal
00:08:41 28.83 76.00 1102.76 0 NO NO Normal
00:08:42 28.80 76.00 1100.82 0 NO NO Normal
00:08:43 28.93 75.00 1100.61 0 NO NO Normal
00:08:44 28.81 75.00 1102.88 0 NO NO Normal
00:08:45 28.83 74.00 1096.50 0 NO NO Normal
00:08:46 28.81 74.00 1103.03 0 NO NO Normal
00:08:47 28.90 75.00 1096.84 0 NO NO Normal
00:08:48 28.87 75.00 1100.00 0 NO NO Normal
00:08:49 28.86 76.00 1097.35 0 NO NO Normal
00:08:50 28.81 76.00 1099.54 0 NO NO Normal
00:08:51 28.90 75.00 1102.19 0 NO NO Normal
00:08:52 28.81 76.00 1098.09 0 NO NO Normal
00:08:53 28.89 74.00 1098.02 0 NO NO Normal
00:08:54 28.88 76.00 1103.42 0 NO NO Normal
00:08:55 28.82 75.00 1096.88 0 NO NO Normal
00:08:56 28.95 75.00 1101.31 0 NO NO Normal
00:08:57 28.89 75.00 1099.32 0 NO NO Normal
00:08:58 28.89 75.00 1097.55 0 NO NO Normal
00:08:59 28.87 75.00 1097.54 0 NO NO Normal
00:09:00 28.98 76.00 1096.05 0 NO NO Normal
00:09:01 28.93 75.00 1103.69 0 NO NO Normal
00:09:02 28.89 76.00 1101.96 0 NO NO Normal
00:09:03 28.82 74.00 1099.35 0 NO NO Normal
00:09:04 28.91 75.00 1095.11 0 NO NO Normal
00:09:05 28.96 75.00 1101.84 0 NO NO Normal
00:09:06 28.90 76.00 1102.21 0 NO NO Normal
00:09:07 28.94 74.00 1103.08 0 NO NO Normal
00:09:08 28.92 74.00 1095.54 0 NO NO Normal
00:09:09 28.89 74.00 1104.64 0 NO NO Normal
00:09:10 28.86 75.00 1096.91 0 NO NO Normal
00:09:11 28.84 76.00 1102.53 0 NO NO Normal
00:09:12 28.88 74.00 1103.34 0 NO NO Normal
00:09:13 28.92 75.00 1096.00 0 NO NO Normal
00:09:14 28.84 76.00 1104.82 0 NO NO Normal
00:09:15 28.95 75.00 1104.96 0 NO NO Normal
00:09:16 28.94 75.00 1099.15 0 NO NO Normal
00:09:17 28.99 75.00 1103.72 0 NO NO Normal
00:09:18 28.87 75.00 1096.51 0 NO NO Normal
00:09:19 28.83 75.00 1102.46 0 NO NO Normal
00:09:20 28.98 76.00 1104.29 0 NO NO Normal
00:09:21 28.94 75.00 1101.96 0 NO NO Normal
00:09:22 28.86 75.00 1102.28 0 NO NO Normal
00:09:23 28.90 74.00 1104.52 0 NO NO Normal
00:09:24 28.87 75.00 1095.46 0 NO NO Normal
00:09:25 28.92 75.00 1096.73 0 NO NO Normal
00:09:26 28.81 75.00 1103.43 0 NO NO Normal
00:09:27 28.89 75.00 1096.20 0 NO NO Normal
00:09:28 29.00 74.00 1101.30 0 NO NO Normal
00:09:29 28.94 76.00 1103.31 0 NO NO Normal
00:09:30 28.84 74.00 1101.07 0 NO NO Normal
00:09:31 28.84 75.00 1099.06 0 NO NO Normal
00:09:32 28.87 74.00 1099.41 0 NO NO Normal
00:09:33 28.94 75.00 1096.88 0 NO NO Normal
00:09:34 28.91 75.00 1104.77 0 NO NO Normal
00:09:35 28.97 74.00 1100.83 0 NO NO Normal
00:09:36 28.85 76.00 1095.14 0 NO NO Normal
00:09:37 28.93 74.00 1102.42 0 NO NO Normal
00:09:38 28.87 75.00 1100.16 0 NO NO Normal
00:09:39 28.86 74.00 1099.03 0 NO NO Normal
00:09:40 28.86 74.00 1104.74 0 NO NO Normal
00:09:41 28.95 75.00 1102.08 0 NO NO Normal
00:09:42 28.86 75.00 1095.18 0 NO NO Normal
00:09:43 28.81 75.00 1099.03 0 NO NO Normal
00:09:44 28.95 75.00 1102.98 0 NO NO Normal
00:09:45 28.97 74.00 1098.62 0 NO NO Normal
00:09:46 28.96 75.00 1098.86 0 NO NO Normal
00:09:47 28.93 75.00 1100.50 0 NO NO Normal
00:09:48 28.98 75.00 1104.40 0 NO NO Normal
00:09:49 28.97 75.00 1101.51 0 NO NO Normal
00:09:50 28.95 76.00 1096.45 0 NO NO Normal
00:09:51 28.90 75.00 1095.67 0 NO NO Normal
00:09:52 28.82 76.00 1097.29 0 NO NO Normal
00:09:53 28.86 75.00 1098.99 0 NO NO Normal
00:09:54 28.90 74.00 1100.52 0 NO NO Normal
00:09:55 28.97 75.00 1103.82 0 NO NO Normal
00:09:56 28.90 75.00 1102.27 0 NO NO Normal
00:09:57 28.86 76.00 1104.23 0 NO NO Normal
00:09:58 28.87 75.00 1100.98 0 NO NO Normal
00:09:59 28.98 74.00 1097.49 0 NO NO Normal
00:10:00 28.88 75.00 1101.09 0 NO NO Normal
00:10:01 28.91 75.00 1102.96 0 NO NO Normal
00:10:02 28.88 74.00 1103.62 0 NO NO Normal
00:10:03 28.93 75.00 1102.12 0 NO NO Normal
00:10:04 28.81 74.00 1097.24 0 NO NO Normal
00:10:05 28.89 76.00 1099.26 0 NO NO Normal
00:10:06 28.87 75.00 1104.51 0 NO NO Normal
00:10:07 28.82 76.00 1104.74 0 NO NO Normal
00:10:08 28.83 75.00 1098.72 0 NO NO Normal
00:10:09 28.93 75.00 1096.35 0 NO NO Normal
00:10:10 28.86 75.00 1100.81 0 NO NO Normal
00:10:11 28.97 74.00 1102.70 0 NO NO Normal
00:10:12 28.93 75.00 1100.51 0 NO NO Normal
00:10:13 28.92 74.00 1098.80 0 NO NO Normal
00:10:14 28.99 74.00 1099.80 0 NO NO Normal
00:10:15 28.94 76.00 1099.66 0 NO NO Normal
00:10:16 28.81 75.00 1097.74 0 NO NO Normal
00:10:17 28.94 75.00 1097.47 0 NO NO Normal
00:10:18 28.98 76.00 1104.77 0 NO NO Normal
00:10:19 28.88 76.00 1097.48 0 NO NO Normal
00:10:20 28.99 76.00 1101.45 0 NO NO Normal
00:10:21 28.99 75.00 1096.08 0 NO NO Normal
00:10:22 28.96 74.00 1095.41 0 NO NO Normal
00:10:23 28.81 76.00 1100.98 0 NO NO Normal
00:10:24 28.95 76.00 1100.04 0 NO NO Normal
00:10:25 28.97 75.00 1102.91 0 NO NO Normal
00:10:26 28.87 75.00 1096.76 0 NO NO Normal
00:10:27 28.94 75.00 1102.87 0 NO NO Normal
00:10:28 28.99 74.00 1095.27 0 NO NO Normal
00:10:29 28.99 75.00 1097.46 0 NO NO Normal
00:10:30 28.94 75.00 1101.34 0 NO NO Normal
00:10:31 28.94 74.00 1102.19 0 NO NO Normal
00:10:32 28.92 76.00 1103.71 0 NO NO Normal
00:10:33 28.94 75.00 1104.80 0 NO NO Normal
00:10:34 28.80 74.00 1095.32 0 NO NO Normal
00:10:35 28.86 76.00 1098.72 0 NO NO Normal
00:10:36 28.95 76.00 1101.16 0 NO NO Normal
00:10:37 28.89 75.00 1100.65 0 NO NO Normal
00:10:38 28.87 75.00 1095.61 0 NO NO Normal
00:10:39 28.82 75.00 1099.69 0 NO NO Normal
00:10:40 28.80 75.00 1099.27 0 NO NO Normal
00:10:41 28.90 74.00 1102.11 0 NO NO Normal
00:10:42 28.81 76.00 1095.46 0 NO NO Normal
00:10:43 28.97 75.00 1099.26 0 NO NO Normal
00:10:44 28.90 75.00 1098.20 0 NO NO Normal
00:10:45 28.95 76.00 1097.10 0 NO NO Normal
00:10:46 28.88 75.00 1101.10 0 NO NO Normal
00:10:47 28.85 75.00 1099.84 0 NO NO Normal
00:10:48 28.97 76.00 1098.23 0 NO NO Normal
00:10:49 28.81 75.00 1097.82 0 NO NO Normal
00:10:50 28.92 75.00 1100.17 0 NO NO Normal
00:10:51 28.82 75.00 1101.19 0 NO NO Normal
00:10:52 29.00 74.00 1099.77 0 NO NO Normal
00:10:53 28.96 75.00 1103.18 0 NO NO Normal
00:10:54 28.93 74.00 1095.58 0 NO NO Normal
00:10:55 28.84 75.00 1099.35 0 NO NO Normal
00:10:56 28.87 76.00 1101.65 0 NO NO Normal
00:10:57 28.92 75.00 1099.56 0 NO NO Normal
00:10:58 28.89 75.00 1096.31 0 NO NO Normal
00:10:59 28.96 75.00 1101.59 0 NO NO Normal
00:11:00 28.93 74.00 1101.98 0 NO NO Normal
00:11:01 28.93 76.00 1103.30 0 NO NO Normal
00:11:02 28.92 75.00 1095.50 0 NO NO Normal
00:11:03 28.91 75.00 1104.55 0 NO NO Normal
00:11:04 28.96 74.00 1097.84 0 NO NO Normal
00:11:05 28.85 75.00 1096.76 0 NO NO Normal
00:11:06 28.95 74.00 1095.06 0 NO NO Normal
00:11:07 28.81 74.00 1103.12 0 NO NO Normal
00:11:08 28.84 75.00 1095.72 0 NO NO Normal
00:11:09 28.94 76.00 1099.87 0 NO NO Normal
00:11:10 28.86 75.00 1101.48 0 NO NO Normal
00:11:11 28.83 75.00 1103.87 0 NO NO Normal
00:11:12 28.88 74.00 1096.66 0 NO NO Normal
00:11:13 28.97 75.00 1097.42 0 NO NO Normal
00:11:14 28.95 75.00 1098.58 0 NO NO Normal
00:11:15 28.88 74.00 1095.78 0 NO NO Normal
00:11:16 28.85 75.00 1103.79 0 NO NO Normal
00:11:17 28.86 75.00 1101.32 0 NO NO Normal
00:11:18 28.99 75.00 1103.02 0 NO NO Normal
00:11:19 29.00 75.00 1101.07 0 NO NO Normal
00:11:20 28.90 75.00 1104.82 0 NO NO Normal
00:11:21 28.94 74.00 1099.68 0 NO NO Normal
00:11:22 28.93 75.00 1095.60 0 NO NO Normal
00:11:23 29.00 75.00 1097.84 0 NO NO Normal
00:11:24 28.82 76.00 1103.29 0 NO NO Normal
00:11:25 28.84 75.00 1102.76 0 NO NO Normal
00:11:26 28.96 75.00 1099.10 0 NO NO Normal
00:11:27 28.93 75.00 1096.86 0 NO NO Normal
00:11:28 28.85 74.00 1104.62 0 NO NO Normal
00:11:29 28.96 75.00 1100.18 0 NO NO Normal
00:11:30 29.00 75.00 1100.85 0 NO NO Normal
00:11:31 28.84 75.00 1097.35 0 NO NO Normal
00:11:32 28.88 74.00 1100.40 0 NO NO Normal
00:11:33 28.96 75.00 1096.37 0 NO NO Normal
00:11:34 28.93 75.00 1100.20 0 NO NO Normal
00:11:35 28.94 75.00 1099.64 0 NO NO Normal
00:11:36 28.98 76.00 1100.53 0 NO NO Normal
00:11:37 28.97 75.00 1096.74 0 NO NO Normal
00:11:38 28.97 75.00 1104.92 0 NO NO Normal
00:11:39 28.92 75.00 1099.05 0 NO NO Normal
00:11:40 28.92 74.00 1097.36 0 NO NO Normal
00:11:41 28.84 75.00 1095.04 0 NO NO Normal
00:11:42 28.93 76.00 1099.26 0 NO NO Normal
00:11:43 28.90 76.00 1099.25 0 NO NO Normal
00:11:44 28.95 75.00 1101.81 0 NO NO Normal
00:11:45 28.82 75.00 1096.97 0 NO NO Normal
00:11:46 28.82 74.00 1102.44 0 NO NO Normal
00:11:47 28.91 74.00 1098.96 0 NO NO Normal
00:11:48 29.00 74.00 1100.09 0 NO NO Normal
00:11:49 28.87 75.00 1103.54 0 NO NO Normal
00:11:50 28.93 75.00 1097.73 0 NO NO Normal
00:11:51 28.94 74.00 1100.39 0 NO NO Normal
00:11:52 28.94 76.00 1099.44 0 NO NO Normal
00:11:53 28.84 75.00 1098.61 0 NO NO Normal
00:11:54 28.99 75.00 1102.69 0 NO NO Normal
00:11:55 28.86 75.00 1096.47 0 NO NO Normal
00:11:56 28.95 75.00 1103.85 0 NO NO Normal
00:11:57 28.89 74.00 1099.39 0 NO NO Normal
00:11:58 28.92 75.00 1102.95 0 NO NO Normal
00:11:59 28.87 75.00 1100.86 0 NO NO Normal
00:12:00 28.81 75.00 1100.62 0 NO NO Normal
00:12:01 29.00 76.00 1101.98 0 NO NO Normal
00:12:02 28.83 75.00 1099.09 0 NO NO Normal
00:12:03 28.83 74.00 1101.80 0 NO NO Normal
00:12:04 28.86 76.00 1098.24 0 NO NO Normal
00:12:05 28.93 75.00 1104.04 0 NO NO Normal
00:12:06 28.90 75.00 1104.92 0 NO NO Normal
00:12:07 28.83 74.00 1104.00 0 NO NO Normal
00:12:08 28.99 75.00 1102.33 0 NO NO Normal
00:12:09 28.83 76.00 1104.09 0 NO NO Normal
00:12:10 28.84 76.00 1097.37 0 NO NO Normal
00:12:11 28.80 76.00 1096.85 0 NO NO Normal
00:12:12 28.92 74.00 1097.63 0 NO NO Normal
00:12:13 28.86 75.00 1103.63 0 NO NO Normal
00:12:14 28.87 76.00 1099.63 0 NO NO Normal
00:12:15 28.96 75.00 1095.46 0 NO NO Normal
00:12:16 28.84 75.00 1095.02 0 NO NO Normal
00:12:17 28.93 76.00 1099.01 0 NO NO Normal
00:12:18 28.81 76.00 1098.56 0 NO NO Normal
00:12:19 28.93 75.00 1096.40 0 NO NO Normal
00:12:20 28.81 74.00 1101.33 0 NO NO Normal
00:12:21 28.88 74.00 1096.90 0 NO NO Normal
00:12:22 28.91 75.00 1100.47 0 NO NO Normal
00:12:23 28.82 74.00 1101.19 0 NO NO Normal
00:12:24 28.88 74.00 1095.03 0 NO NO Normal
00:12:25 28.94 74.00 1101.69 0 NO NO Normal
00:12:26 28.81 74.00 1097.80 0 NO NO Normal
00:12:27 28.89 75.00 1101.74 0 NO NO Normal
00:12:28 28.91 74.00 1095.25 0 NO NO Normal
00:12:29 28.83 74.00 1102.22 0 NO NO Normal
00:12:30 28.95 74.00 1097.03 0 NO NO Normal
00:12:31 28.94 74.00 1098.64 0 NO NO Normal
00:12:32 28.88 75.00 1097.58 0 NO NO Normal
00:12:33 28.95 74.00 1102.92 0 NO NO Normal
00:12:34 28.85 75.00 1103.48 0 NO NO Normal
00:12:35 28.85 74.00 1098.20 0 NO NO Normal
00:12:36 28.89 76.00 1096.09 0 NO NO Normal
00:12:37 28.93 74.00 1095.07 0 NO NO Normal
00:12:38 28.98 75.00 1100.11 0 NO NO Normal
00:12:39 28.98 74.00 1104.49 0 NO NO Normal
00:12:40 28.92 75.00 1098.50 0 NO NO Normal
00:12:41 28.92 74.00 1095.50 0 NO NO Normal
00:12:42 28.91 75.00 1096.56 0 NO NO Normal
00:12:43 28.95 74.00 1098.34 0 NO NO Normal
00:12:44 28.91 75.00 1096.91 0 NO NO Normal
00:12:45 28.89 74.00 1097.23 0 NO NO Normal
00:12:46 28.99 74.00 1103.43 0 NO NO Normal
00:12:47 28.96 75.00 1097.49 0 NO NO Normal
00:12:48 29.00 76.00 1103.53 0 NO NO Normal
00:12:49 28.82 74.00 1095.47 0 NO NO Normal
00:12:50 28.88 74.00 1103.31 0 NO NO Normal
00:12:51 28.90 75.00 1097.28 0 NO NO Normal
00:12:52 28.85 74.00 1104.05 0 NO NO Normal
00:12:53 28.92 75.00 1101.23 0 NO NO Normal
00:12:54 28.87 75.00 1099.93 0 NO NO Normal
00:12:55 28.87 75.00 1100.07 0 NO NO Normal
00:12:56 28.85 75.00 1099.96 0 NO NO Normal
00:12:57 28.90 75.00 1101.23 0 NO NO Normal
00:12:58 28.97 75.00 1099.45 0 NO NO Normal
00:12:59 28.96 75.00 1096.84 0 NO NO Normal
00:13:00 28.94 76.00 1097.63 0 NO NO Normal
00:13:01 28.88 75.00 1098.68 0 NO NO Normal
00:13:02 28.86 75.00 1097.51 0 NO NO Normal
00:13:03 28.89 75.00 1098.39 0 NO NO Normal
00:13:04 29.00 75.00 1099.51 0 NO NO Normal
00:13:05 28.89 76.00 1100.32 0 NO NO Normal
00:13:06 28.82 75.00 1099.03 0 NO NO Normal
00:13:07 28.84 75.00 1099.52 0 NO NO Normal
00:13:08 28.98 75.00 1104.54 0 NO NO Normal
00:13:09 28.87 74.00 1095.08 0 NO NO Normal
00:13:10 28.81 74.00 1095.58 0 NO NO Normal
00:13:11 28.81 75.00 1102.83 0 NO NO Normal
00:13:12 28.86 76.00 1098.27 0 NO NO Normal
00:13:13 28.95 76.00 1100.46 0 NO NO Normal
00:13:14 28.99 75.00 1104.51 0 NO NO Normal
00:13:15 28.87 75.00 1101.56 0 NO NO Normal
00:13:16 28.84 74.00 1101.03 0 NO NO Normal
00:13:17 28.92 75.00 1095.58 0 NO NO Normal
00:13:18 28.96 75.00 1101.49 0 NO NO Normal
00:13:19 28.86 75.00 1100.27 0 NO NO Normal
00:13:20 28.84 76.00 1101.65 0 NO NO Normal
00:13:21 28.87 75.00 1102.05 0 NO NO Normal
00:13:22 28.81 75.00 1097.74 0 NO NO Normal
00:13:23 28.87 74.00 1096.80 0 NO NO Normal
00:13:24 28.88 75.00 1102.22 0 NO NO Normal
00:13:25 28.99 74.00 1098.98 0 NO NO Normal
00:13:26 28.85 74.00 1096.80 0 NO NO Normal
00:13:27 28.89 75.00 1098.47 0 NO NO Normal
00:13:28 28.80 75.00 1102.11 0 NO NO Normal
00:13:29 28.99 74.00 1103.57 0 NO NO Normal
00:13:30 28.92 74.00 1102.95 0 NO NO Normal
00:13:31 28.96 76.00 1101.89 0 NO NO Normal
00:13:32 28.99 75.00 1096.88 0 NO NO Normal
00:13:33 28.87 75.00 1100.09 0 NO NO Normal
00:13:34 28.88 75.00 1099.34 0 NO NO Normal
00:13:35 28.85 76.00 1101.97 0 NO NO Normal
00:13:36 28.95 75.00 1097.10 0 NO NO Normal
00:13:37 28.85 75.00 1100.65 0 NO NO Normal
00:13:38 28.81 75.00 1104.47 0 NO NO Normal
00:13:39 29.00 76.00 1104.79 0 NO NO Normal
00:13:40 28.91 75.00 1100.90 0 NO NO Normal
00:13:41 28.98 75.00 1096.78 0 NO NO Normal
00:13:42 28.91 74.00 1100.08 0 NO NO Normal
00:13:43 28.90 74.00 1101.29 0 NO NO Normal
00:13:44 28.86 74.00 1096.90 0 NO NO Normal
00:13:45 28.96 74.00 1098.88 0 NO NO Normal
00:13:46 28.97 75.00 1100.57 0 NO NO Normal
00:13:47 28.89 75.00 1095.95 0 NO NO Normal
00:13:48 28.93 74.00 1098.36 0 NO NO Normal
00:13:49 28.97 76.00 1098.78 0 NO NO Normal
00:13:50 28.99 76.00 1101.21 0 NO NO Normal
00:13:51 28.86 75.00 1100.33 0 NO NO Normal
00:13:52 28.86 76.00 1097.25 0 NO NO Normal
00:13:53 28.86 76.00 1100.12 0 NO NO Normal
00:13:54 28.81 75.00 1096.64 0 NO NO Normal
00:13:55 28.94 75.00 1098.17 0 NO NO Normal
00:13:56 28.92 74.00 1098.63 0 NO NO Normal
00:13:57 28.86 74.00 1100.07 0 NO NO Normal
00:13:58 28.89 75.00 1103.62 0 NO NO Normal
00:13:59 28.98 74.00 1098.52 0 NO NO Normal
00:14:00 28.94 75.00 1097.22 0 NO NO Normal
00:14:01 28.83 74.00 1102.42 0 NO NO Normal
00:14:02 28.93 75.00 1103.50 0 NO NO Normal
00:14:03 28.97 75.00 1099.58 0 NO NO Normal
00:14:04 28.93 76.00 1095.89 0 NO NO Normal
00:14:05 28.93 74.00 1102.58 0 NO NO Normal
00:14:06 28.88 75.00 1104.87 0 NO NO Normal
00:14:07 28.96 75.00 1100.12 0 NO NO Normal
00:14:08 28.90 76.00 1096.38 0 NO NO Normal
00:14:09 28.89 76.00 1101.26 0 NO NO Normal
00:14:10 28.92 75.00 1103.70 0 NO NO Normal
00:14:11 28.88 75.00 1099.12 0 NO NO Normal
00:14:12 28.82 75.00 1099.59 0 NO NO Normal
00:14:13 28.89 75.00 1098.78 0 NO NO Normal
00:14:14 28.93 74.00 1101.49 0 NO NO Normal
00:14:15 28.87 75.00 1098.14 0 NO NO Normal
00:14:16 28.92 75.00 1102.29 0 NO NO Normal
00:14:17 28.81 75.00 1103.18 0 NO NO Normal
00:14:18 28.99 74.00 1100.62 0 NO NO Normal
00:14:19 28.83 75.00 1100.23 0 NO NO Normal
00:14:20 28.95 74.00 1097.47 0 NO NO Normal
00:14:21 28.85 74.00 1103.19 0 NO NO Normal
00:14:22 28.89 75.00 1095.86 0 NO NO Normal
00:14:23 28.98 74.00 1098.67 0 NO NO Normal
00:14:24 28.93 76.00 1103.06 0 NO NO Normal
00:14:25 28.86 75.00 1104.31 0 NO NO Normal
00:14:26 28.94 74.00 1100.93 0 NO NO Normal
00:14:27 28.98 76.00 1095.27 0 NO NO Normal
00:14:28 28.82 74.00 1098.25 0 NO NO Normal
00:14:29 28.90 74.00 1097.83 0 NO NO Normal
00:14:30 28.99 74.00 1104.92 0 NO NO Normal
00:14:31 28.90 75.00 1102.66 0 NO NO Normal
00:14:32 28.89 75.00 1102.26 0 NO NO Normal
00:14:33 28.90 75.00 1099.85 0 NO NO Normal
00:14:34 28.81 76.00 1104.40 0 NO NO Normal
00:14:35 29.00 76.00 1100.65 0 NO NO Normal
00:14:36 28.89 75.00 1095.61 0 NO NO Normal
00:14:37 28.91 74.00 1100.95 0 NO NO Normal
00:14:38 28.94 75.00 1095.90 0 NO NO Normal
00:14:39 28.88 75.00 1101.52 0 NO NO Normal
00:14:40 28.97 76.00 1097.88 0 NO NO Normal
00:14:41 28.83 75.00 1100.76 0 NO NO Normal
00:14:42 28.93 74.00 1104.70 0 NO NO Normal
00:14:43 28.99 75.00 1097.23 0 NO NO Normal
00:14:44 28.84 76.00 1101.55 0 NO NO Normal
00:14:45 28.93 74.00 1099.93 0 NO NO Normal
00:14:46 28.93 75.00 1097.89 0 NO NO Normal
00:14:47 28.84 76.00 1095.96 0 NO NO Normal
00:14:48 28.87 74.00 1100.96 0 NO NO Normal
00:14:49 28.96 75.00 1103.22 0 NO NO Normal
00:14:50 28.97 76.00 1104.33 0 NO NO Normal
00:14:51 28.85 76.00 1104.22 0 NO NO Normal
00:14:52 28.89 74.00 1102.60 0 NO NO Normal
00:14:53 28.83 76.00 1104.12 0 NO NO Normal
00:14:54 28.85 76.00 1096.75 0 NO NO Normal
00:14:55 28.83 74.00 1095.63 0 NO NO Normal
00:14:56 28.91 75.00 1099.30 0 NO NO Normal
00:14:57 28.92 74.00 1098.40 0 NO NO Normal
00:14:58 28.86 75.00 1097.18 0 NO NO Normal
00:14:59 28.97 75.00 1101.50 0 NO NO Normal
00:15:00 28.84 74.00 1096.15 0 NO NO Normal
00:15:01 28.88 74.00 1099.24 0 NO NO Normal
00:15:02 28.97 75.00 1104.06 0 NO NO Normal
00:15:03 28.83 75.00 1102.84 0 NO NO Normal
00:15:04 28.94 75.00 1096.42 0 NO NO Normal
00:15:05 28.86 74.00 1102.26 0 NO NO Normal
00:15:06 28.83 75.00 1097.65 0 NO NO Normal
00:15:07 28.89 75.00 1096.28 0 NO NO Normal
00:15:08 28.91 74.00 1101.81 0 NO NO Normal
00:15:09 28.85 74.00 1104.83 0 NO NO Normal
00:15:10 28.96 75.00 1096.95 0 NO NO Normal
00:15:11 28.92 75.00 1099.05 0 NO NO Normal
00:15:12 28.84 75.00 1100.13 0 NO NO Normal
00:15:13 28.89 76.00 1103.75 0 NO NO Normal
00:15:14 28.81 74.00 1098.35 0 NO NO Normal
00:15:15 28.82 75.00 1095.97 0 NO NO Normal
00:15:16 28.90 75.00 1101.19 0 NO NO Normal
00:15:17 28.98 76.00 1095.37 0 NO NO Normal
00:15:18 28.88 75.00 1095.00 0 NO NO Normal
00:15:19 28.93 74.00 1097.00 0 NO NO Normal
00:15:20 28.91 75.00 1097.14 0 NO NO Normal
00:15:21 28.95 75.00 1103.63 0 NO NO Normal
00:15:22 28.93 75.00 1099.80 0 NO NO Normal
00:15:23 28.97 74.00 1098.50 0 NO NO Normal
00:15:24 28.89 75.00 1095.56 0 NO NO Normal
00:15:25 28.89 75.00 1095.83 0 NO NO Normal
00:15:26 28.92 75.00 1102.28 0 NO NO Normal
00:15:27 28.96 74.00 1101.81 0 NO NO Normal
00:15:28 28.96 75.00 1103.80 0 NO NO Normal
00:15:29 29.00 74.00 1103.93 0 NO NO Normal
00:15:30 28.83 74.00 1103.51 0 NO NO Normal
00:15:31 28.83 76.00 1103.81 0 NO NO Normal
00:15:32 28.99 74.00 1101.74 0 NO NO Normal
00:15:33 28.85 75.00 1098.87 0 NO NO Normal
00:15:34 28.83 74.00 1101.09 0 NO NO Normal
00:15:35 28.81 76.00 1102.25 0 NO NO Normal
00:15:36 28.96 76.00 1098.46 0 NO NO Normal
00:15:37 28.97 74.00 1102.58 0 NO NO Normal
00:15:38 28.92 75.00 1101.26 0 NO NO Normal
00:15:39 28.98 75.00 1099.09 0 NO NO Normal
00:15:40 28.84 76.00 1098.62 0 NO NO Normal
00:15:41 28.81 75.00 1101.74 0 NO NO Normal
00:15:42 29.00 75.00 1103.21 0 NO NO Normal
00:15:43 28.92 76.00 1095.29 0 NO NO Normal
00:15:44 28.98 76.00 1095.85 0 NO NO Normal
00:15:45 29.00 74.00 1098.77 0 NO NO Normal
00:15:46 28.85 74.00 1098.84 0 NO NO Normal
00:15:47 28.89 75.00 1104.80 0 NO NO Normal
00:15:48 28.98 75.00 1099.08 0 NO NO Normal
00:15:49 28.84 74.00 1095.45 0 NO NO Normal
00:15:50 28.85 75.00 1100.40 0 NO NO Normal
00:15:51 28.97 74.00 1101.77 0 NO NO Normal
00:15:52 28.81 76.00 1101.56 0 NO NO Normal
00:15:53 28.87 75.00 1102.22 0 NO NO Normal
00:15:54 28.94 76.00 1095.97 0 NO NO Normal
00:15:55 28.87 76.00 1097.39 0 NO NO Normal
00:15:56 28.89 75.00 1101.91 0 NO NO Normal
00:15:57 28.91 75.00 1096.56 0 NO NO Normal
00:15:58 28.82 76.00 1097.54 0 NO NO Normal
00:15:59 28.87 75.00 1096.95 0 NO NO Normal
